No.,storeNumber,countryCode,ownershipTypeCode,latitude,longitude,address,city,countrySubdivisionCode,postalCode,windowsTimeZoneId,GMT,GMT_region,Mon_open,Mon_close,Tue_open,Tue_close,Wed_open,Wed_close,Thu_open,Thu_close,Fri_open,Fri_close,Sat_open,Sat_close,Sun_open,Sun_close
8485,19199-197844,US,LS,29.985841,-95.345698,2800 N Terminal Rd,houston,TX,77032,Central Standard Time,GMT-06:00,America/Chicago,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00
8486,27553-246864,US,LS,29.985394,-95.349776,2800 N Terminal Rd.,houston,TX,77032,Central Standard Time,GMT-06:00,America/Chicago,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00
8487,27815-246865,US,LS,29.987956,-95.349752,2800 N Terminal Rd,houston,TX,77032,Central Standard Time,GMT-06:00,America/Chicago,04:30,20:30,04:30,20:30,04:30,20:30,04:30,20:30,04:30,20:30,04:30,20:30,04:30,20:30
8488,21265-200544,US,CO,30.102764,-95.237943,23690 US 59,porter,TX,773654633,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
8489,11205-103803,US,CO,30.020979,-95.381166,3031 FM 1960 Road,houston,TX,770732611,Central Standard Time,GMT-06:00,America/Chicago,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
8490,49350-254744,US,LS,30.133496,-95.236625,22030 Market Place Dr,new caney,TX,77357,Central Standard Time,GMT-06:00,America/Chicago,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
8491,75654-88421,US,LS,29.947092,-95.40702,12400 Greenspoint Dr,houston,TX,770601902,Central Standard Time,GMT-06:00,America/Chicago,06:00,15:00,06:00,15:00,06:00,15:00,06:00,15:00,06:00,15:00,06:00,11:00,06:00,11:00
8492,60119-293504,US,CO,30.151428,-95.218846,20302 US Highway 59|A,new caney,TX,77357,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,19:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
8493,13275-117644,US,CO,29.494223,-98.706948,10826 Culebra Rd|Suite 101,san antonio,TX,782537324,Central Standard Time,GMT-06:00,America/Chicago,05:00,23:00,05:00,23:00,05:00,21:00,05:00,23:00,05:00,23:00,05:00,23:00,05:00,23:00
8494,76910-131715,US,LS,29.492932,-98.709974,5355 W. Loop 1604 N.,san antonio,TX,782537300,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
8495,49767-271094,US,CO,29.485711,-98.724416,11720 Alamo Ranch Pkwy,san antonio,TX,782534316,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,19:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
8496,49766-271052,US,CO,29.51509,-98.693765,8110 West Loop 1604 North,san antonio,TX,782542104,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,19:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
8497,18392-180845,US,CO,29.534793,-98.681648,9950 West Loop 1604 North,san antonio,TX,782545553,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,19:00,05:00,21:00,05:00,21:00,05:30,21:00,05:30,21:00
8498,11207-103680,US,CO,29.436836,-98.710146,438 West Loop 1604 North,san antonio,TX,782513264,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00
8499,26991-246467,US,CO,29.441636,-98.665805,9226 Potranco Road,san antonio,TX,782512276,Central Standard Time,GMT-06:00,America/Chicago,04:30,21:00,04:30,21:00,04:30,20:00,04:30,21:00,04:30,21:00,05:00,21:00,05:00,21:00
8500,6574-64559,US,CO,29.520339,-98.638437,8407 Bandera|Ste 101-A|Bandera Festival,san antonio,TX,782502574,Central Standard Time,GMT-06:00,America/Chicago,05:30,20:00,05:30,20:00,05:30,18:00,05:30,20:00,05:30,20:00,06:00,20:00,06:00,20:00
8501,72627-32320,US,LS,29.547856,-98.663573,11311 Bandera Rd,san antonio,TX,782506812,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
8502,6628-66260,US,CO,29.551133,-98.663444,11620 Bandera Road|Suite 101|HEB Shopping Center #32,san antonio,TX,782506832,Central Standard Time,GMT-06:00,America/Chicago,06:00,20:00,06:00,18:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:30,20:00
8503,10472-100443,US,CO,29.560362,-98.679618,12577 Bandera Road,helotes,TX,780234744,Central Standard Time,GMT-06:00,America/Chicago,05:00,20:00,05:00,20:00,05:00,18:00,05:00,20:00,05:00,20:00,06:00,20:00,06:00,20:00
8504,76494-98016,US,LS,29.438545,-98.649593,8223 Hwy 151,san antonio,TX,782452104,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
8505,10470-101150,US,CO,29.436386,-98.649607,8227 State Hwy 151|101|Westover Marketplace,san antonio,TX,782452110,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:30,20:30,05:30,20:30
8506,24306-236990,US,CO,29.569596,-98.65008,8338 North Loop 1604 West,san antonio,TX,782493481,Central Standard Time,GMT-06:00,America/Chicago,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,05:00,22:30,05:00,22:30
8507,7103-153906,US,LS,29.584166,-98.617913,1 UTSA Cir - John Peace Library,san antonio,TX,782491644,Central Standard Time,GMT-06:00,America/Chicago,06:30,00:00,06:30,00:00,06:30,00:00,06:30,00:00,06:30,17:00,10:00,19:00,12:00,22:00
8508,6208-292073,US,CO,29.574108,-98.595157,13670 IH 10 West,san antonio,TX,78249,Central Standard Time,GMT-06:00,America/Chicago,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00
8509,10577-98192,US,CO,29.594989,-98.615252,15900 LaCantera Parkway Bldg 3|3440|The Shops at LaCantera (formerly Rouse),san antonio,TX,782562587,Central Standard Time,GMT-06:00,America/Chicago,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,08:30,19:00
8510,23900-233625,US,CO,29.552614,-98.57257,12055 Vance Jackson|Ste# 201,san antonio,TX,782306058,Central Standard Time,GMT-06:00,America/Chicago,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,06:00,21:00,06:00,21:00
8511,27864-248906,US,CO,29.591403,-98.588311,5210 N 1604 W,san antonio,TX,78249,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,06:00,21:00,06:00,21:00
8512,76704-100231,US,LS,29.606431,-98.596961,17502 La Cantera Pkwy|The Rim Shopping Center,san antonio,TX,782578202,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
8513,16904-154405,US,CO,29.612586,-98.602201,6028 Worth Parkway|106|The Rim,san antonio,TX,782575070,Central Standard Time,GMT-06:00,America/Chicago,05:00,22:30,05:00,22:30,05:00,22:30,05:00,22:30,05:00,22:30,05:00,22:30,05:00,22:30
8514,20133-180844,US,CO,29.599008,-98.562793,16852 NW Military Hwy,shavano park,TX,782311275,Central Standard Time,GMT-06:00,America/Chicago,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,06:00,22:00
8515,6340-219924,US,CO,29.663473,-98.631656,23783 IH-10 W,san antonio,TX,782571157,Central Standard Time,GMT-06:00,America/Chicago,05:30,21:00,05:30,21:00,Closed,Closed,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00
8516,14663-117645,US,CO,30.217703,-97.689971,7709 E Ben White Blvd|100,austin,TX,787441786,Central Standard Time,GMT-06:00,America/Chicago,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:30,04:30,22:30,05:00,22:00
8517,55517-289371,US,LS,30.202341,-97.665294,3600 Presidential Blvd,austin,TX,78719,Central Standard Time,GMT-06:00,America/Chicago,04:30,16:30,04:30,16:30,04:30,16:30,04:30,16:30,04:30,16:30,04:30,16:30,04:30,16:30
8518,52483-275146,US,CO,30.21323,-97.65824,2401 Cardinal Loop,austin,TX,78617,Central Standard Time,GMT-06:00,America/Chicago,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00
8519,20458-201066,US,CO,30.242679,-97.72787,"1920 East Riverside Dr.|Building E, Unit 100",austin,TX,787411342,Central Standard Time,GMT-06:00,America/Chicago,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00
8520,8632-93402,US,CO,30.233718,-97.742404,2300 S IH-35 South,austin,TX,787044447,Central Standard Time,GMT-06:00,America/Chicago,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00
8521,10757-100449,US,CO,30.220447,-97.757418,500A East Ben White Blvd,austin,TX,787047488,Central Standard Time,GMT-06:00,America/Chicago,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:30,20:00,05:30,20:00
8522,49771-252387,US,LS,30.265549,-97.73838,555 EAST 5TH STREET,austin,TX,78701,Central Standard Time,GMT-06:00,America/Chicago,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
8523,75881-96280,US,LS,30.265468,-97.740448,300 E 4th St,austin,TX,787013612,Central Standard Time,GMT-06:00,America/Chicago,06:00,13:00,06:00,13:00,06:00,13:00,06:00,13:00,06:00,13:00,06:00,13:00,06:00,13:00
8524,20588-203564,US,CO,30.242,-97.759499,516 W Oltorf,austin,TX,787045448,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
8525,22017-212727,US,LS,30.260671,-97.746936,208 Barton Springs Rd,austin,TX,78704,Central Standard Time,GMT-06:00,America/Chicago,06:00,13:00,06:00,13:00,06:00,13:00,06:00,13:00,06:00,13:00,06:00,13:00,06:00,13:00
8526,24262-224224,US,LS,30.264474,-97.743778,110 E Second St,austin,TX,78701,Central Standard Time,GMT-06:00,America/Chicago,06:00,14:00,06:00,14:00,06:00,14:00,06:00,14:00,06:00,14:00,06:00,14:00,06:00,14:00
8527,689-2056,US,CO,30.268363,-97.742992,600 Congress Ave.|Ste. G-270,austin,TX,787013238,Central Standard Time,GMT-06:00,America/Chicago,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
8528,19801-201067,US,CO,30.265874,-97.746448,301 West 3rd Street,austin,TX,787013815,Central Standard Time,GMT-06:00,America/Chicago,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
8529,6356-20640,US,CO,30.252249,-97.763608,1509 South Lamar Blvd|Suite 100,austin,TX,787042965,Central Standard Time,GMT-06:00,America/Chicago,05:30,20:00,05:30,20:00,05:30,17:00,05:30,20:00,05:30,20:00,06:00,20:00,06:00,20:00
8530,49678-270444,US,CO,30.261265,-97.757918,1200 Barton Springs Rd,austin,TX,787041008,Central Standard Time,GMT-06:00,America/Chicago,05:30,20:30,05:30,20:30,05:30,20:30,05:30,20:30,05:30,20:30,05:30,20:30,06:00,20:30
8531,6319-1150,US,CO,30.269783,-97.753911,907 W  5th St|Ste 102,austin,TX,787035426,Central Standard Time,GMT-06:00,America/Chicago,05:00,18:00,05:00,18:00,05:00,16:00,05:00,18:00,05:00,19:00,05:00,19:00,05:30,18:00
8532,6368-20601,US,CO,30.278109,-97.744343,501 West 15th Street|Moonlight Place Shopping Center,austin,TX,787011516,Central Standard Time,GMT-06:00,America/Chicago,05:30,17:00,05:30,17:00,05:30,16:30,05:30,17:00,05:30,17:00,07:00,15:00,07:00,15:00
8533,50766-275766,US,LS,30.283609,-97.741627,2021 Guadalupe St,austin,TX,78705,Central Standard Time,GMT-06:00,America/Chicago,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
8534,65081-291518,US,CO,30.285023,-97.744729,611 W 22nd Street,austin,TX,78705,Central Standard Time,GMT-06:00,America/Chicago,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
8535,6284-1715,US,CO,30.287941,-97.742597,504 W 24th St|Suite B,austin,TX,787055234,Central Standard Time,GMT-06:00,America/Chicago,05:30,21:30,05:30,21:30,05:30,21:30,05:30,21:30,05:30,21:00,05:30,21:00,05:30,21:30
8536,22300-219825,US,CO,30.301538,-97.699944,1801 E. 51ST STREET BLDG A|190,austin,TX,787233434,Central Standard Time,GMT-06:00,America/Chicago,05:30,21:30,05:30,21:30,05:30,21:30,05:30,21:30,05:30,21:30,05:30,21:30,05:30,21:30
8537,79731-130864,US,LS,30.229427,-97.790097,2025 W Ben White Blvd,austin,TX,787047518,Central Standard Time,GMT-06:00,America/Chicago,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
8538,50891-273564,US,LS,30.233254,-97.791412,2300 W Ben White Blvd,austin,TX,78704,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
8539,13418-103678,US,CO,30.305797,-97.707999,1201 Barbara Jordan Blvd.|1200,austin,TX,787233083,Central Standard Time,GMT-06:00,America/Chicago,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00
8540,6388-25494,US,CO,30.237675,-97.792549,4006 S Lamar Blvd,austin,TX,787048802,Central Standard Time,GMT-06:00,America/Chicago,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,07:00,19:00
8541,9612-97255,US,CO,30.30249,-97.738511,3706 Guadalupe Street|A,austin,TX,787051485,Central Standard Time,GMT-06:00,America/Chicago,05:30,19:00,05:30,19:00,05:30,17:00,05:30,19:00,05:30,19:00,06:00,19:00,06:00,19:00
8542,10618-100981,US,CO,30.165612,-97.788197,9300 S I-35 Service Rd S Bound|G100,austin,TX,787481733,Central Standard Time,GMT-06:00,America/Chicago,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00
8543,6328-9152,US,CO,30.312694,-97.738417,4400 N Lamar|Ste 104,austin,TX,787563400,Central Standard Time,GMT-06:00,America/Chicago,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,06:00,19:00,06:00,19:00
8544,76816-110959,US,LS,30.163772,-97.793198,9500 S I-35|Feeder Rd Bldg G,austin,TX,787481752,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
8545,6227-691,US,CO,30.304639,-97.764441,2727 Exposition Blvd.|Unit #126,austin,TX,787031228,Central Standard Time,GMT-06:00,America/Chicago,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,06:00,18:00,06:00,18:00
8546,6386-13970,US,CO,30.207914,-97.815398,6816  Westgate Blvd.,austin,TX,787454813,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,14:30,05:00,21:00,05:00,15:30,05:00,16:00,05:00,18:00
8547,74650-95639,US,LS,30.275399,-97.798869,3300 Bee Caves Rd,austin,TX,787466600,Central Standard Time,GMT-06:00,America/Chicago,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
8548,691-1348,US,CO,30.275891,-97.80017,3300 Bee Cave Road|Ste 250,austin,TX,787466600,Central Standard Time,GMT-06:00,America/Chicago,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,07:00,12:00,07:00,12:00
8549,76383-96938,US,LS,30.233992,-97.828317,5300 S Mo Pac Expy,austin,TX,787491112,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
8550,6380-27307,US,CO,30.222267,-97.837272,6600 S Mopac Expressway|Ste 2100|West Creek Shopping Center,austin,TX,787491430,Central Standard Time,GMT-06:00,America/Chicago,05:30,20:30,05:30,20:30,05:30,20:30,05:30,20:30,05:30,20:30,05:30,20:30,05:30,20:30
8551,6238-185604,US,CO,30.292405,-97.825101,701 South Capitol of Texas Highway|B-200|Village at Westlake,austin,TX,787465243,Central Standard Time,GMT-06:00,America/Chicago,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
8552,19336-185010,US,CO,30.182757,-97.847038,3328 Slaughter Lane,austin,TX,787486297,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:30,18:00,05:30,18:00
8553,79608-103615,US,LS,30.184087,-97.84808,9911 Brodie Lane,austin,TX,787485802,Central Standard Time,GMT-06:00,America/Chicago,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
8554,14500-111585,US,CO,30.232495,-97.874087,7015 West US Hwy 290,austin,TX,78736,Central Standard Time,GMT-06:00,America/Chicago,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00
8555,9617-97359,US,CO,30.202645,-97.878722,9600 Escarpment Blvd  Bldg F|700|Escarpment Village Shopping Center,austin,TX,787491982,Central Standard Time,GMT-06:00,America/Chicago,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:30,20:00
8556,13419-106957,US,CO,30.090085,-97.816916,15295 I-35,buda,TX,78610,Central Standard Time,GMT-06:00,America/Chicago,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30
8557,6307-1152,US,CO,32.891945,-96.960471,5904 N. MacArthur|160|Las Colinas Village,irving,TX,750393806,Central Standard Time,GMT-06:00,America/Chicago,05:30,21:00,05:30,21:00,05:30,19:30,05:30,21:00,05:30,21:00,05:30,21:00,06:00,21:00
8558,74593-82424,US,LS,32.859883,-96.957341,4010 N MacArthur Blvd,irving,TX,750386413,Central Standard Time,GMT-06:00,America/Chicago,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
8559,13908-108299,US,CO,32.837893,-96.979102,2501 West Airport Freeway,irving,TX,750626040,Central Standard Time,GMT-06:00,America/Chicago,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30,05:00,22:30,05:00,22:00
8560,10920-102864,US,CO,32.880389,-97.09805,3020 State Highway 121 North,euless,TX,760394001,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30
8561,27126-244047,US,LS,32.882356,-97.101352,4000 Glade Road,colleyville,TX,76034,Central Standard Time,GMT-06:00,America/Chicago,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
8562,9539-96851,US,CO,32.862181,-96.891375,2285 W. Northwest Highway,dallas,TX,752204304,Central Standard Time,GMT-06:00,America/Chicago,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
8563,70051-110947,US,LS,29.889176,-97.944384,601 University Dr.,san marcos,TX,786664684,Central Standard Time,GMT-06:00,America/Chicago,07:00,22:00,07:00,22:00,07:00,22:00,07:00,20:00,07:00,14:00,Closed,Closed,Closed,Closed
8564,59751-291718,US,LS,29.88896,-97.943038,601 UNIVERSITY DRIVE,san marcos,TX,786664684,Central Standard Time,GMT-06:00,America/Chicago,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,17:00,10:00,18:00,10:00,18:00
8565,24467-238045,US,CO,29.86706,-97.940484,1285 South I-35,san marcos,TX,78666,Central Standard Time,GMT-06:00,America/Chicago,05:00,23:00,05:00,23:00,05:00,23:00,05:00,23:00,05:00,23:00,05:00,23:00,05:00,22:00
8566,70363-139485,US,LS,29.846348,-97.97102,700 Barnes Dr,san marcos,TX,786666187,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
8567,11861-106237,US,CO,29.830058,-97.979141,3939 IH-35 South #900|925,san marcos,TX,786665977,Central Standard Time,GMT-06:00,America/Chicago,08:30,20:00,08:30,20:00,08:30,20:00,08:30,20:00,08:30,21:00,08:30,21:00,08:30,19:00
8568,8634-93925,US,CO,29.828591,-97.986933,690 Centerpoint Rd.|101,san marcos,TX,786666161,Central Standard Time,GMT-06:00,America/Chicago,05:00,23:00,05:00,23:00,05:00,23:00,05:00,23:00,05:00,23:00,05:00,23:00,06:00,23:00
8569,5115-147310,US,LS,30.011236,-97.864248,5188 Kyle Center Dr,kyle,TX,786406137,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
8570,14349-113650,US,CO,30.015591,-97.863505,5401 South FM 1626|Kyle Marketplace,kyle,TX,786406038,Central Standard Time,GMT-06:00,America/Chicago,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,05:30,22:00
8571,58264-291513,US,CO,30.030721,-97.849576,19140 IH 35,kyle,TX,78640,Central Standard Time,GMT-06:00,America/Chicago,05:00,23:00,05:00,23:00,05:00,23:00,05:00,23:00,05:00,23:00,05:00,23:00,05:00,23:00
8572,76932-131716,US,LS,29.731348,-98.073677,135 Creekside Way,new braunfels,TX,781306248,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
8573,56071-286083,US,CO,30.095778,-97.875837,230 S. FM 1626 Ste 100,buda,TX,78610,Central Standard Time,GMT-06:00,America/Chicago,05:00,20:00,07:00,14:00,07:00,14:00,07:00,14:00,07:00,14:00,08:00,16:00,08:00,16:00
8574,6941-84304,US,CO,29.686647,-98.125806,697 Walnut Street,new braunfels,TX,781305722,Central Standard Time,GMT-06:00,America/Chicago,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00
8575,20762-207866,US,CO,29.600227,-97.949351,2702 Jay Rd,seguin,TX,781552250,Central Standard Time,GMT-06:00,America/Chicago,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,23:00,05:00,23:00,05:00,22:00
8576,27233-246887,US,CO,30.191122,-98.08597,108 East US HWY 290 West,dripping springs,TX,786203893,Central Standard Time,GMT-06:00,America/Chicago,05:00,20:00,06:30,12:00,06:30,15:00,06:00,16:00,06:00,16:00,06:00,16:00,06:30,16:00
8577,10471-99689,US,CO,29.597666,-98.282642,5701 Tri-County Parkway,schertz,TX,781543253,Central Standard Time,GMT-06:00,America/Chicago,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00
8578,6397-20619,US,CO,30.304831,-97.934117,12400 State Hwy 71 West|710|HEB Shopping Center,austin,TX,787386517,Central Standard Time,GMT-06:00,America/Chicago,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
8579,52373-277753,US,CO,29.565428,-98.258133,"917 FM 3009, Suite B",schertz,TX,781541000,Central Standard Time,GMT-06:00,America/Chicago,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,23:00,04:30,23:00,04:30,22:00
8580,9933-98201,US,CO,29.797179,-98.42223,109 Old Boerne Rd,bulverde,TX,781633269,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,06:00,21:00,06:30,21:00
